date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:18:51	400644/400644	URF---	200	added ('OK%20(cached)')	application/eot		https://checkz.net/fonts/font-awesome/webfonts/fa-light-300.eot?	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-light-300d41d.eot	(from https://checkz.net/fonts/font-awesome/css/all.css)
05:18:51	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:18:51%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.ttf	(from https://checkz.net/fonts/font-awesome/css/all.css)
05:18:53	156892/156892	URF---	200	added ('OK%20(cached)')	application/woff2		https://checkz.net/fonts/font-awesome/webfonts/fa-light-300.woff2	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-light-300.woff2	(from https://checkz.net/fonts/font-awesome/css/all.css)
05:18:53	207064/207064	URF---	200	added ('OK%20(cached)')	application/woff		https://checkz.net/fonts/font-awesome/webfonts/fa-light-300.woff	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-light-300.woff	(from https://checkz.net/fonts/font-awesome/css/all.css)
05:18:56	400364/400364	UR-MCZ	200	added ('OK')	font/ttf	date:Fri,%2026%20Apr%202019%2008:04:38%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-light-300.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-light-300.ttf	(from https://checkz.net/fonts/font-awesome/css/all.css)
05:18:56	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:18:56%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.svg	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.197.delayed	(from https://checkz.net/fonts/font-awesome/css/all.css)
05:18:58	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Apr%202019%2008:00:52%20GMT	https://checkz.net/fonts/glyphicons-halflings-regular.eot	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.eot	(from https://checkz.net/css/bootstrap.min.css)
05:18:59	20127/20127	URF---	200	added ('OK%20(cached)')	application/eot		https://checkz.net/fonts/glyphicons-halflings-regular.eot	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.eot	(from https://checkz.net/css/bootstrap.min.css)
05:19:06	20127/20127	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2026%20Apr%202019%2008:00:52%20GMT	https://checkz.net/fonts/glyphicons-halflings-regular.eot?	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regulard41d.eot	(from https://checkz.net/css/bootstrap.min.css)
05:19:08	18028/18028	---M--	200	added ('OK')	font/woff2	date:Fri,%2026%20Apr%202019%2008:00:56%20GMT	https://checkz.net/fonts/glyphicons-halflings-regular.woff2	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.woff2	(from https://checkz.net/css/bootstrap.min.css)
05:19:09	18028/18028	URF---	200	added ('OK%20(cached)')	application/woff2		https://checkz.net/fonts/glyphicons-halflings-regular.woff2	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.woff2	(from https://checkz.net/css/bootstrap.min.css)
05:19:10	23424/23424	---M--	200	added ('OK')	font/woff	date:Fri,%2026%20Apr%202019%2008:00:56%20GMT	https://checkz.net/fonts/glyphicons-halflings-regular.woff	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.woff	(from https://checkz.net/css/bootstrap.min.css)
05:19:12	45404/45404	---MCZ	200	added ('OK')	font/ttf	date:Fri,%2026%20Apr%202019%2008:00:54%20GMT	https://checkz.net/fonts/glyphicons-halflings-regular.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.ttf	(from https://checkz.net/css/bootstrap.min.css)
05:19:13	45404/45404	URF---	200	added ('OK%20(cached)')	application/ttf		https://checkz.net/fonts/glyphicons-halflings-regular.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.ttf	(from https://checkz.net/css/bootstrap.min.css)
05:19:14	108738/108738	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2026%20Apr%202019%2008:00:54%20GMT	https://checkz.net/fonts/glyphicons-halflings-regular.svg	/home/gorpo/websites/checker01/checkz.net/fonts/glyphicons-halflings-regular.svg	(from https://checkz.net/css/bootstrap.min.css)
05:19:19	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:18%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-brands-400.eot	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-brands-400.19e.delayed	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:20	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:19%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-brands-400.eot?	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-brands-400d41d.eot	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:20	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:20%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-brands-400.woff2	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-brands-400.woff2	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:21	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:21%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-brands-400.woff	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-brands-400.woff	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:22	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:22%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-brands-400.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-brands-400.ttf	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:23	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:23%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-brands-400.svg	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-brands-400.svg	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:24	0/-1	---M--	302	error ('')			https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.eot	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.1a4.delayed	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:24	0/-1	---M--	302	error ('')			https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.eot?	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.1a5d41d.delayed	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:24	0/-1	---M--	302	error ('')			https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.woff2	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.1a6.delayed	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:24	0/-1	---M--	302	error ('')			https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.woff	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.1a7.delayed	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:24	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:24%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.ttf	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:25	0/-1	---M--	302	error ('')			https://checkz.net/fonts/font-awesome/webfonts/fa-regular-400.svg	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-regular-400.1a9.delayed	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:25	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:25%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-solid-900.eot	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-solid-900.eot	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:26	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:26%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-solid-900.eot?	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:27	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:27%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-solid-900.woff2	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-solid-900.woff2	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:28	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:28%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-solid-900.woff	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-solid-900.woff	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:29	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:29%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-solid-900.ttf	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-solid-900.ttf	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:30	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:30%20GMT	https://checkz.net/fonts/font-awesome/webfonts/fa-solid-900.svg	/home/gorpo/websites/checker01/checkz.net/fonts/font-awesome/webfonts/fa-solid-900.svg	(from https://checkz.net/fonts/font-awesome/css/all.min.css)
05:19:31	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:31%20GMT	https://checkz.net/tools/js/Oduda-Bold-Demo.otf	/home/gorpo/websites/checker01/checkz.net/tools/js/Oduda-Bold-Demo.otf	(from https://checkz.net/tools/js/ccgen.css)
05:19:32	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:32%20GMT	https://checkz.net/tools/js/close.png	/home/gorpo/websites/checker01/checkz.net/tools/js/close.png	(from https://checkz.net/tools/js/ccgen.css)
05:19:33	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:33%20GMT	https://checkz.net/tools/js/close.png	/home/gorpo/websites/checker01/checkz.net/tools/js/close.png	(from https://checkz.net/tools/js/ccgen.css)
05:19:34	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:34%20GMT	https://checkz.net/tools/js/close.png	/home/gorpo/websites/checker01/checkz.net/tools/js/close.png	(from https://checkz.net/tools/js/ccgen.css)
05:19:35	206/206	---MC-	302	error ('Found')	text/html	date:Fri,%2006%20Sep%202019%2008:19:35%20GMT	https://checkz.net/tools/js/close.png	/home/gorpo/websites/checker01/checkz.net/tools/js/close.png	(from https://checkz.net/tools/js/ccgen.css)
05:19:41	197829/197829	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225afd4910-304c5%22	http://cdnjs.cloudflare.com/ajax/libs/font-awesome/3.2.1/font/fontawesome-webfont.svg	/home/gorpo/websites/checker01/cdnjs.cloudflare.com/ajax/libs/font-awesome/3.2.1/font/fontawesome-webfont.svg	(from http://cdnjs.cloudflare.com/ajax/libs/font-awesome/3.2.1/css/font-awesome.min.css)
